Age,Mass,14Nsurf
187342.9482,9.999441921,7.36E-04
193034.299,9.999440432,7.36E-04
198901.8725,9.999438905,7.36E-04
204915.2,9.999437345,7.36E-04
211120.4761,9.999435738,7.36E-04
217548.6065,9.999434076,7.36E-04
224089.0492,9.999432386,7.35E-04
230946.4023,9.999430617,7.35E-04
237888.9467,9.999428827,7.35E-04
245153.0183,9.999426957,7.35E-04
252578.0107,9.999425047,7.35E-04
260168.4733,9.999423097,7.35E-04
268172.3203,9.999421045,7.35E-04
276176.1673,9.999418993,7.34E-04
284621.561,9.999416832,7.34E-04
293319.9357,9.99941461,7.34E-04
302018.3104,9.999412388,7.34E-04
311307.9591,9.999410021,7.34E-04
320839.6513,9.999407595,7.33E-04
330371.3435,9.99940517,7.33E-04
340408.0464,9.999402621,7.33E-04
350939.5938,9.999399953,7.33E-04
361471.1412,9.999397284,7.33E-04
372032.4499,9.999394608,7.32E-04
383763.6853,9.999391649,7.32E-04
395494.9207,9.999388691,7.32E-04
407226.1561,9.999385732,7.32E-04
419354.0637,9.999382679,7.31E-04
432524.7805,9.999379374,7.31E-04
445695.4974,9.99937607,7.31E-04
458866.2142,9.999372765,7.31E-04
472500.1739,9.99936935,7.30E-04
487398.1185,9.999365632,7.30E-04
502296.063,9.999361914,7.30E-04
517194.0076,9.999358197,7.29E-04
532126.7416,9.999354471,7.29E-04
549085.0467,9.999350262,7.29E-04
566043.3517,9.999346053,7.29E-04
583001.6568,9.999341845,7.28E-04
599959.9618,9.999337636,7.28E-04
618300.3234,9.999333102,7.28E-04
637619.6688,9.999328337,7.28E-04
656939.0143,9.999323572,7.27E-04
676258.3597,9.999318807,7.27E-04
696280.3068,9.999313874,7.27E-04
718175.0495,9.999308492,7.27E-04
740069.7921,9.99930311,7.27E-04
761964.5347,9.999297728,7.26E-04
784375.9663,9.999292224,7.26E-04
809013.9368,9.999286194,7.26E-04
833651.9072,9.999280164,7.26E-04
858289.8777,9.999274134,7.26E-04
883942.8311,9.999267861,7.26E-04
911468.1381,9.999261139,7.26E-04
938993.4451,9.999254416,7.26E-04
966518.7521,9.999247694,7.27E-04
996313.2858,9.999240426,7.26E-04
1026856.159,9.999232977,7.26E-04
1057399.031,9.999225529,7.25E-04
1089105.864,9.999217797,7.25E-04
1122785.927,9.999209585,7.24E-04
1156465.99,9.999201372,7.24E-04
1190767.012,9.999193015,7.24E-04
1227695.68,9.999184041,7.24E-04
1264624.348,9.999175068,7.24E-04
1302198.088,9.999165936,7.24E-04
1342481.374,9.999156144,7.24E-04
1382764.661,9.999146351,7.24E-04
1424280.933,9.999136256,7.23E-04
1468018.813,9.999125619,7.24E-04
1511756.693,9.999114982,7.24E-04
1557873.653,9.999097087,7.23E-04
1605157.601,9.999075633,7.23E-04
1652880.946,9.999051908,7.23E-04
1703628.239,9.999012554,7.23E-04
1754375.533,9.998973199,7.24E-04
1807901.479,9.998915492,7.25E-04
1862281.701,9.99885028,7.26E-04
1918439.4,9.998768043,7.28E-04
1976494.869,9.998668046,7.30E-04
2036397.753,9.99854929,7.32E-04
2097992.853,9.998411465,7.34E-04
2161474.542,9.998255015,7.34E-04
2226895.006,9.998081185,7.34E-04
2294285.228,9.997890335,7.35E-04
2363733.521,9.997682122,7.35E-04
2435273.305,9.997454635,7.35E-04
2508972.64,9.997207425,7.35E-04
2584905.732,9.996939597,7.35E-04
2663136.894,9.996652422,7.35E-04
2743734.304,9.996354807,7.35E-04
2826761.566,9.996047056,7.35E-04
2912322.004,9.995728663,7.35E-04
3000428.361,9.995399565,7.35E-04
3091232.309,9.995058853,7.35E-04
3184768.597,9.994706385,7.35E-04
3281140.256,9.994341511,7.35E-04
3380420.873,9.99396384,7.35E-04
3482712.477,9.993572789,7.35E-04
3588086.267,9.993167899,7.35E-04
3696653.019,9.992748512,7.35E-04
3808495.911,9.992314098,7.35E-04
3923706.748,9.991864085,7.35E-04
4042392.406,9.991397773,7.35E-04
4164675.614,9.990914301,7.35E-04
4290657.09,9.990413035,7.35E-04
4420439.147,9.98989323,7.35E-04
4554120.334,9.989354208,7.35E-04
4691845.764,9.988794933,7.35E-04
4833730.683,9.988214465,7.35E-04
4979882.081,9.987612024,7.35E-04
5130450.738,9.98698641,7.35E-04
5285566.272,9.986336597,7.35E-04
5445351.2,9.985661528,7.35E-04
5609946.828,9.984959999,7.35E-04
5779498.026,9.984230718,7.35E-04
5954148.607,9.983472372,7.35E-04
6134056.76,9.98268351,7.35E-04
6319373.291,9.98186259,7.35E-04
6510232.366,9.981008299,7.35E-04
6706835.565,9.98011844,7.35E-04
6909340.357,9.979191377,7.35E-04
7117903.169,9.97822533,7.35E-04
7332712.162,9.977218111,7.35E-04
7553963.725,9.97616736,7.35E-04
7781844.281,9.975070918,7.35E-04
8016483.122,9.973926581,7.35E-04
8258110.008,9.972731503,7.35E-04
8506967.951,9.971482416,7.35E-04
8763202.138,9.970176899,7.35E-04
9027056.511,9.968811241,7.35E-04
9298716.486,9.96738203,7.35E-04
9578394.123,9.965885662,7.35E-04
9866311.287,9.964317986,7.35E-04
10162675.41,9.962674758,7.35E-04
10467698.1,9.960951321,7.35E-04
10781574.06,9.959142846,7.36E-04
11104564.07,9.957243612,7.35E-04
11436848.7,9.955248051,7.36E-04
11778758.51,9.953148616,7.37E-04
12130321.54,9.950937234,7.37E-04
12491632.94,9.948610203,7.37E-04
12862953.13,9.946158902,7.37E-04
13244410.77,9.943575093,7.37E-04
13636074.08,9.940850328,7.37E-04
14037979.64,9.93797542,7.37E-04
14450099.98,9.934940762,7.37E-04
14872298.36,9.931736701,7.37E-04
15304400.26,9.928352883,7.37E-04
15746383.01,9.924777288,7.37E-04
16197903.9,9.921000059,7.37E-04
16658338.39,9.917013308,7.37E-04
16768573.43,9.91603784,7.37E-04
16879242.61,9.915050278,7.37E-04
16990323.96,9.914050635,7.37E-04
17101821.2,9.913038578,7.37E-04
17213702.8,9.912014228,7.37E-04
17325952.24,9.910977631,7.37E-04
17438545.58,9.909928819,7.37E-04
17551466.68,9.908867581,7.37E-04
17664679.53,9.907794227,7.37E-04
17778170.74,9.906708702,7.37E-04
17891910.97,9.905611104,7.37E-04
18005869.46,9.904501398,7.37E-04
18120021.58,9.903379812,7.37E-04
18234319.22,9.902246661,7.37E-04
18348739.91,9.901101964,7.37E-04
18463249.38,9.899945782,7.37E-04
18577804.7,9.898778577,7.37E-04
18692359.29,9.897600692,7.37E-04
18806877.39,9.896412186,7.37E-04
18921299.63,9.89521368,7.37E-04
19035600.71,9.894005398,7.37E-04
19149732.88,9.892787526,7.37E-04
19263633.29,9.89156083,7.37E-04
19377247.62,9.890325855,7.37E-04
19490528.5,9.889082825,7.37E-04
19603428.11,9.887832576,7.37E-04
19715867.34,9.886575556,7.37E-04
19827812.86,9.88531257,7.37E-04
19939184.97,9.884044074,7.37E-04
20049959.5,9.882770776,7.37E-04
20160042.72,9.88149356,7.37E-04
20269391.36,9.880213076,7.37E-04
20377984.94,9.878929766,7.37E-04
20485830.38,9.877643408,7.37E-04
20592929.49,9.876354214,7.37E-04
20699251.52,9.875062748,7.37E-04
20804761.76,9.873769547,7.37E-04
20909448.33,9.872474873,7.37E-04
21013282.94,9.871179103,7.37E-04
21116230.97,9.869882972,7.37E-04
21218264.25,9.868587001,7.37E-04
21319410.97,9.867291035,7.37E-04
21419657.51,9.865995404,7.37E-04
21519004.61,9.864700262,7.37E-04
21617442.36,9.863405898,7.37E-04
21715000.62,9.862111985,7.37E-04
21811713.58,9.860818343,7.37E-04
21907594.66,9.859524956,7.37E-04
22002753.65,9.858230474,7.37E-04
22097219.51,9.856934414,7.37E-04
22191073.81,9.855635625,7.37E-04
22284445.86,9.854332564,7.37E-04
22377501.06,9.853022533,7.37E-04
22470394.04,9.851703142,7.37E-04
22563407.63,9.85037032,7.37E-04
22656871.29,9.849018079,7.37E-04
22751191.3,9.847640477,7.37E-04
22847088.21,9.84622478,7.37E-04
22945232.27,9.844759881,7.37E-04
23046535.87,9.843228309,7.37E-04
23150556.04,9.841633248,7.37E-04
23251318.54,9.840061587,7.37E-04
23335861.71,9.838719574,7.37E-04
23397089.64,9.837728915,7.37E-04
23442072.36,9.836989213,7.37E-04
23475519.13,9.836430253,7.37E-04
23501131.66,9.835995556,7.37E-04
23521409.36,9.835646365,7.37E-04
23537887.33,9.835358683,7.37E-04
23551541.95,9.835117118,7.37E-04
23563026.13,9.834911289,7.37E-04
23572781.14,9.834734154,7.37E-04
23581120.5,9.834580706,7.37E-04
23588179.02,9.83444887,7.37E-04
23594203.68,9.834334674,7.37E-04
23599470.55,9.834233504,7.37E-04
23604074.7,9.83414382,7.37E-04
23608102.72,9.834064201,7.37E-04
23611630.54,9.833993396,7.37E-04
23614722.14,9.833930354,7.37E-04
23617436.88,9.833874083,7.37E-04
23619824.27,9.833823763,7.37E-04
23621929.9,9.833778622,7.37E-04
23623790.68,9.833738047,7.37E-04
23625442.97,9.833701407,7.37E-04
23626887.91,9.833668743,7.37E-04
23628176.3,9.833639146,7.37E-04
23629306.24,9.833612712,7.37E-04
23630310.17,9.833588853,7.37E-04
23631199.03,9.8335674,7.37E-04
23631988.8,9.833548082,7.37E-04
23632698.16,9.833530533,7.37E-04
23633343.4,9.833514438,7.37E-04
23633936.31,9.833499581,7.37E-04
23634492.15,9.833485648,7.37E-04
23635054.17,9.833471631,7.37E-04
23635623.71,9.833457586,7.37E-04
23636175.56,9.833444189,7.37E-04
23636703.34,9.833431599,7.37E-04
23637206.86,9.833419827,7.37E-04
23637691.75,9.833408687,7.37E-04
23638937.93,9.833381212,7.37E-04
23640120.45,9.833356585,7.37E-04
23641266.19,9.833333889,7.37E-04
23642388.56,9.833312557,7.37E-04
23643494.78,9.833292093,7.37E-04
23644587.65,9.833272193,7.37E-04
23645669.74,9.833252605,7.37E-04
23646744.28,9.833233123,7.37E-04
23647815.19,9.833213583,7.37E-04
23648885.65,9.833193876,7.37E-04
23649957.42,9.833173952,7.37E-04
23651031.78,9.833153793,7.37E-04
23652107.66,9.833133444,7.37E-04
23653184.13,9.833112955,7.37E-04
23654258.95,9.833092409,7.37E-04
23655330.04,9.833071887,7.37E-04
23656395.12,9.833051472,7.37E-04
23657452.19,9.833031239,7.37E-04
23658499.29,9.833011258,7.37E-04
23659534.79,9.832991589,7.37E-04
23660557.25,9.832972282,7.37E-04
23661565.18,9.832953388,7.37E-04
23662557.68,9.832934937,7.37E-04
23663534.08,9.832916953,7.37E-04
23664493.1,9.832899476,7.37E-04
23665434.35,9.832882515,7.37E-04
23666357.55,9.83286608,7.37E-04
23667262.2,9.832850182,7.37E-04
23668148.02,9.832834828,7.37E-04
23669014.63,9.832820024,7.37E-04
23669861.99,9.832805767,7.37E-04
23670690,9.832792053,7.37E-04
23671499.07,9.832778871,7.37E-04
23672289.25,9.832766214,7.37E-04
23673060.9,9.832754068,7.37E-04
23673814.19,9.832742424,7.37E-04
23674549.39,9.83273127,7.37E-04
23675266.3,9.832720598,7.37E-04
23675964.76,9.832710403,7.37E-04
23676644.85,9.832700673,7.37E-04
23677306.43,9.832691399,7.37E-04
23677949.68,9.832682567,7.37E-04
23678575.91,9.83267415,7.37E-04
23679187.13,9.83266611,7.37E-04
23679782.92,9.832658445,7.37E-04
23680363.5,9.832651141,7.37E-04
23680929.03,9.832644185,7.37E-04
23681479.87,9.832637563,7.37E-04
23682016.28,9.832631262,7.37E-04
23682538.48,9.832625272,7.37E-04
23683046.76,9.83261958,7.37E-04
23683541.74,9.832614169,7.37E-04
23684023.77,9.832609025,7.37E-04
23684493.03,9.83260414,7.37E-04
23684949.84,9.832598861,7.37E-04
23685394.9,9.832592788,7.37E-04
23685828.44,9.832585899,7.37E-04
23686250.5,9.832578149,7.37E-04
23686661.87,9.83256956,7.37E-04
23687062.89,9.832560121,7.37E-04
23687453.52,9.832549801,7.37E-04
23687834.64,9.832539178,7.37E-04
23688206.32,9.832528682,7.37E-04
23688568.75,9.832518312,7.37E-04
23688922.55,9.832508062,7.37E-04
23689267.62,9.832497937,7.37E-04
23689604.39,9.832487931,7.37E-04
23689933.14,9.832478044,7.37E-04
23690253.7,9.832468282,7.37E-04
23690566.61,9.832458638,7.37E-04
23690871.92,9.832449116,7.37E-04
23691169.58,9.83243972,7.37E-04
23691459.99,9.832430445,7.37E-04
23691743.17,9.832421295,7.37E-04
23692019.12,9.832412274,7.37E-04
23692288.18,9.832403378,7.37E-04
23692550.38,9.83239461,7.37E-04
23692805.71,9.832385974,7.37E-04
23693054.5,9.832377465,7.37E-04
23693296.86,9.832369085,7.37E-04
23693532.76,9.832360837,7.37E-04
23693762.51,9.832352717,7.37E-04
23693986.28,9.832344722,7.37E-04
23694204.24,9.832336853,7.37E-04
23694416.51,9.832329107,7.37E-04
23694623.19,9.832321486,7.37E-04
23694824.53,9.832313985,7.37E-04
23695020.63,9.832306605,7.37E-04
23695211.67,9.832299344,7.37E-04
23695397.72,9.832292202,7.37E-04
23695578.95,9.832285178,7.37E-04
23695755.44,9.832278272,7.37E-04
23695927.39,9.832271481,7.37E-04
23696094.88,9.832264806,7.37E-04
23696257.98,9.832258247,7.37E-04
23696416.91,9.832251801,7.37E-04
23696571.77,9.832245466,7.37E-04
23696722.67,9.832239243,7.37E-04
23696869.79,9.832233127,7.37E-04
23697013.24,9.832227119,7.37E-04
23697153.16,9.832221216,7.37E-04
23697289.71,9.832215414,7.37E-04
23697423,9.832209714,7.37E-04
23697553.23,9.832204111,7.37E-04
23697680.56,9.8321986,7.37E-04
23697805.17,9.832193179,7.37E-04
23697927.28,9.83218784,7.37E-04
23698047.04,9.832182583,7.37E-04
23698164.71,9.832177398,7.37E-04
23698280.54,9.83217228,7.37E-04
23698394.88,9.832167217,7.37E-04
23698508.11,9.832162196,7.37E-04
23698620.98,9.832157191,7.37E-04
23698734.77,9.83215215,7.37E-04
23698852.07,9.83214697,7.37E-04
23698976.07,9.832141525,7.37E-04
23699109.38,9.832135728,7.37E-04
23699253.4,9.832129558,7.37E-04
23699409.32,9.832123014,7.37E-04
23699583.51,9.832115897,7.37E-04
23699847.82,9.832105448,7.37E-04
23700169.76,9.832093151,7.37E-04
23700497.37,9.83208126,7.37E-04
23700848.25,9.832069147,7.37E-04
23701241.75,9.832056049,7.37E-04
23701631.43,9.832043068,7.37E-04
23701924.54,9.832032801,7.37E-04
23702139.69,9.832024647,7.37E-04
23702310.48,9.832017576,7.37E-04
23702454.46,9.832011037,7.37E-04
23702581.19,9.832004711,7.37E-04
23702696.56,9.831998378,7.37E-04
23702804.4,9.831991861,7.37E-04
23702907.93,9.831984973,7.37E-04
23703009.37,9.831977534,7.37E-04
23703111.09,9.831969318,7.37E-04
23703215.3,9.831960035,7.37E-04
23703324.51,9.831949315,7.37E-04
23703442.12,9.831936581,7.38E-04
23703572.67,9.831920993,7.39E-04
23703723.22,9.831901163,7.47E-04
23703905.5,9.831874675,7.80E-04
23704141.18,9.831836871,8.90E-04
23704474.44,9.831777865,1.12E-03
23705016.05,9.831671939,1.38E-03
23706113.57,9.83143493,1.62E-03
23708204.9,9.830940849,1.93E-03
23710807.58,9.830269724,2.12E-03
23713842.67,9.829411379,2.27E-03
23718040.33,9.828105183,2.41E-03
23732062.05,9.823367347,2.51E-03
23734396.16,9.822561956,2.52E-03
23737198.79,9.82159474,2.52E-03
23740316.68,9.820520002,2.52E-03
23743600.86,9.819390736,2.52E-03
23747088.06,9.818195467,2.52E-03
23750554.25,9.81701161,2.52E-03
23754132.16,9.81579397,2.52E-03
23757808.46,9.814547433,2.52E-03
23761578.85,9.813273798,2.52E-03
23765432.59,9.811976873,2.52E-03
23769359.08,9.810660473,2.52E-03
23773361.04,9.809323975,2.52E-03
23777427.53,9.807971104,2.52E-03
23781546.71,9.806606103,2.52E-03
23785735.36,9.805223428,2.52E-03
23789988.49,9.803825089,2.52E-03
23794291.45,9.802415879,2.52E-03
23798647.49,9.800995,2.52E-03
23803045.57,9.799566151,2.52E-03
23807490.14,9.798127957,2.52E-03
23811969.06,9.796684465,2.52E-03
23816462.73,9.795242066,2.52E-03
23820981.81,9.793797429,2.52E-03
23825543.07,9.792345237,2.52E-03
23830144.56,9.79088623,2.52E-03
23834719.97,9.789441402,2.52E-03
24027967.71,9.733773084,2.52E-03
24192745.5,9.69468909,2.52E-03
24353848.35,9.663365298,2.52E-03
24548089.22,9.632397057,2.52E-03
24870416.1,9.589978315,2.52E-03
25280431.36,9.540667092,2.52E-03
25347243.12,9.532090219,2.52E-03
25361397.87,9.530007551,2.52E-03
25368287.61,9.528878371,2.52E-03
25370543.71,9.528487519,2.52E-03
25371912.31,9.528250392,2.52E-03
25372918.52,9.528079774,2.52E-03
25373764.15,9.527940679,2.52E-03
25374554.71,9.527815097,2.52E-03
25375329.78,9.527696399,2.52E-03
25376107.91,9.527581671,2.52E-03
25376900.39,9.527469286,2.52E-03
25377714.05,9.527358388,2.52E-03
25378559.08,9.527247791,2.52E-03
25379444.7,9.527136552,2.52E-03
25380382.06,9.527023673,2.52E-03
25381381.8,9.526908292,2.52E-03
25382456.79,9.526789461,2.52E-03
25383622.61,9.526666108,2.52E-03
25384900.98,9.526536736,2.52E-03
25386320.97,9.526399426,2.52E-03
25387923,9.526251497,2.52E-03
25389767.02,9.526089028,2.52E-03
25391949.93,9.525905674,2.52E-03
25394638.44,9.525690584,2.52E-03
25398151.89,9.525423096,2.52E-03
25403203.19,9.525057414,2.52E-03
25411850.47,9.524462456,2.52E-03
25430532.44,9.523236339,2.52E-03
25463058.44,9.521176594,2.52E-03
25500758.09,9.518862048,2.52E-03
25541763.58,9.51642064,2.52E-03
25589049.81,9.513690808,2.52E-03
25657212.2,9.509875325,2.52E-03
25811311.16,9.501353059,2.52E-03
25872778.36,9.497800875,2.52E-03
25914748.93,9.495262724,2.52E-03
25947699.61,9.493184152,2.52E-03
25975109.75,9.491383308,2.52E-03
25998386.83,9.489791327,2.52E-03
26018890.09,9.488332324,2.52E-03
26038198.52,9.48690229,2.52E-03
26055764.04,9.485549996,2.52E-03
26071135.48,9.484320402,2.52E-03
26084478.12,9.483212104,2.52E-03
26096026.76,9.482216582,2.52E-03
26105983.94,9.481325806,2.52E-03
26114587.91,9.480527746,2.52E-03
26122037.96,9.479811514,2.52E-03
26128505.03,9.479167304,2.52E-03
26134136.19,9.478586273,2.52E-03
26139057.67,9.478060478,2.52E-03
26143375.71,9.477583036,2.52E-03
26147178.6,9.477148009,2.52E-03
26150543.27,9.476749964,2.52E-03
26153537.27,9.476383925,2.52E-03
26156214.99,9.476045855,2.52E-03
26158621.62,9.475732282,2.52E-03
26160798.17,9.475439945,2.52E-03
26162784.1,9.475165379,2.52E-03
26164631.47,9.474902946,2.52E-03
26166446.97,9.474638743,2.52E-03
26168390.41,9.474351027,2.52E-03
26170558.77,9.474028875,2.52E-03
26173885.32,9.473546148,2.52E-03
26178030.33,9.472986853,2.52E-03
26182031.66,9.472504217,2.52E-03
26186509.39,9.471981838,2.52E-03
26191476.55,9.47130208,2.52E-03
26214474.88,9.46758337,2.52E-03
26223244.77,9.466018394,2.52E-03
26224039.74,9.465866558,2.52E-03
26224733.15,9.465731461,2.52E-03
26225382.42,9.465602289,2.52E-03
26225997.52,9.465476871,2.52E-03
26226584.32,9.465353789,2.52E-03
26227167.37,9.465227592,2.52E-03
26227785.17,9.465089409,2.52E-03
26228515.48,9.464920416,2.52E-03
26229621.66,9.464656006,2.52E-03
26231096.98,9.464298308,2.52E-03
26232323.33,9.464005425,2.52E-03
26233491.3,9.463733593,2.52E-03
26234808.03,9.463434684,2.52E-03
26236346.23,9.463091509,2.52E-03
26237825.74,9.462761023,2.52E-03
26238996.78,9.462493978,2.52E-03
26239935.63,9.462273375,2.52E-03
26240746.24,9.46207636,2.52E-03
26241482.94,9.46189089,2.52E-03
26242177.52,9.4617096,2.52E-03
26242851.52,9.461527151,2.52E-03
26243520.73,9.461339191,2.52E-03
26244197.45,9.461142032,2.52E-03
26244891.59,9.460932201,2.52E-03
26245610.78,9.460706728,2.52E-03
26246360.51,9.460462991,2.52E-03
26247144.13,9.460198879,2.52E-03
26247962.63,9.459913016,2.52E-03
26248815.8,9.459604368,2.52E-03
26249702.09,9.459272369,2.52E-03
26250620.16,9.458916405,2.53E-03
26251568.58,9.458535929,2.53E-03
26252545.74,9.458130498,2.53E-03
26253550.61,9.457699471,2.53E-03
26254581.84,9.457242394,2.53E-03
26255637.55,9.456759068,2.54E-03
26256716.73,9.456248861,2.54E-03
26257817.33,9.455711942,2.54E-03
26258938.36,9.455147678,2.55E-03
26260077.51,9.454556475,2.55E-03
26261233.03,9.453938424,2.56E-03
26262402.98,9.453293775,2.56E-03
26263585.26,9.452622987,2.56E-03
26264777.6,9.451926751,2.56E-03
26265977.47,9.45120605,2.57E-03
26267182.47,9.450461993,2.57E-03
26268390.02,9.449695874,2.57E-03
26269597.29,9.448909159,2.57E-03
26270801.41,9.448103983,2.57E-03
26271999.5,9.447282134,2.58E-03
26273188.72,9.446445895,2.58E-03
26274366.11,9.44559781,2.58E-03
26275528.57,9.44474061,2.58E-03
26276673.21,9.443877103,2.58E-03
26277797.29,9.443010218,2.59E-03
26278898.04,9.442143091,2.59E-03
26279972.59,9.44127896,2.59E-03
26281020.23,9.440419532,2.59E-03
26282035.32,9.439570987,2.59E-03
26283018.58,9.438733713,2.59E-03
26283967.96,9.437911136,2.60E-03
26284882.86,9.437105186,2.60E-03
26285761.65,9.436318652,2.60E-03
26286603.73,9.435553495,2.60E-03
26287408.81,9.43481138,2.61E-03
26288176.57,9.434093979,2.61E-03
26288907.64,9.433402059,2.61E-03
26289602.72,9.432736268,2.61E-03
26290262.63,9.432097007,2.61E-03
26290888.42,9.431484246,2.61E-03
26291480.05,9.430899108,2.61E-03
26292039.85,9.43034034,2.61E-03
26292568.43,9.429808078,2.62E-03
26293068.07,9.429300923,2.62E-03
26293540.78,9.428817566,2.62E-03
26293987.43,9.428357594,2.62E-03
26294411.8,9.427917831,2.62E-03
26294817.22,9.427495274,2.62E-03
26295209.27,9.427084379,2.62E-03
26295598.37,9.42667449,2.62E-03
26295974.2,9.426276723,2.62E-03
26296291.46,9.425939536,2.62E-03
26296406.03,9.425817538,2.62E-03
26296480.78,9.425737874,2.62E-03
26296551.68,9.425662277,2.62E-03
26296631.26,9.425577383,2.62E-03
26296730.83,9.425471126,2.62E-03
26296863.54,9.425329388,2.62E-03
26297070.7,9.425107552,2.62E-03
26297407.74,9.424744064,2.62E-03
26297927.78,9.424173959,2.62E-03
26298546.4,9.423476037,2.63E-03
26299208.47,9.422700793,2.63E-03
26300072.86,9.421647225,2.63E-03
26302671.22,9.418336542,2.64E-03
26305358.48,9.414834151,2.64E-03
26306397.41,9.413461295,2.65E-03
26306946.63,9.412732127,2.65E-03
26307257.38,9.412318994,2.65E-03
26307439.35,9.412077074,2.65E-03
26307555.72,9.4119224,2.65E-03